,model,persona,score
14914,qwen3-0-6b,static_medium,1
14915,qwen3-0-6b,static_medium,0
14916,qwen3-0-6b,static_medium,0
14917,qwen3-0-6b,static_medium,0
14918,qwen3-0-6b,static_medium,0
14919,qwen3-0-6b,static_medium,0
14920,qwen3-0-6b,static_medium,0
14921,qwen3-0-6b,static_medium,0
14922,qwen3-0-6b,static_medium,0
14923,qwen3-0-6b,static_medium,0
14924,qwen3-0-6b,static_medium,0
14925,qwen3-0-6b,static_medium,0
14926,qwen3-0-6b,static_medium,0
14927,qwen3-0-6b,static_medium,0
14928,qwen3-0-6b,static_medium,0
14929,qwen3-0-6b,static_medium,0
14930,qwen3-0-6b,static_medium,0
14931,qwen3-0-6b,static_medium,0
14932,qwen3-0-6b,static_medium,0
14933,qwen3-0-6b,static_medium,0
14934,qwen3-0-6b,static_medium,0
14935,qwen3-0-6b,static_medium,1
14936,qwen3-0-6b,static_medium,1
14937,qwen3-0-6b,static_medium,1
14938,qwen3-0-6b,static_medium,1
14939,qwen3-0-6b,static_medium,0
14940,qwen3-0-6b,static_medium,0
14941,qwen3-0-6b,static_medium,0
14942,qwen3-0-6b,static_medium,1
14943,gemma-3-1b-it,base,0
14944,gemma-3-1b-it,base,0
14945,gemma-3-1b-it,base,0
14946,gemma-3-1b-it,base,0
14947,gemma-3-1b-it,base,0
14948,gemma-3-1b-it,base,0
14949,gemma-3-1b-it,base,1
14950,gemma-3-1b-it,base,1
14951,gemma-3-1b-it,base,0
14952,gemma-3-1b-it,base,0
14953,gemma-3-1b-it,base,0
14954,gemma-3-1b-it,base,0
14955,gemma-3-1b-it,base,0
14956,gemma-3-1b-it,base,0
14957,gemma-3-1b-it,base,0
14958,gemma-3-1b-it,base,0
14959,gemma-3-1b-it,base,0
14960,gemma-3-1b-it,base,0
14961,gemma-3-1b-it,base,1
14962,gemma-3-1b-it,base,0
14963,gemma-3-1b-it,base,0
14964,gemma-3-1b-it,base,1
14965,gemma-3-1b-it,base,0
14966,gemma-3-1b-it,base,0
14967,gemma-3-1b-it,base,0
14968,gemma-3-1b-it,base,1
14969,gemma-3-1b-it,base,1
14970,gemma-3-1b-it,base,1
14971,gemma-3-1b-it,base,1
14972,gemma-3-1b-it,base,0
14973,gemma-3-1b-it,base,0
14974,gemma-3-1b-it,base,1
14975,gemma-3-1b-it,base,1
14976,gemma-3-1b-it,base,1
14977,gemma-3-1b-it,base,1
14978,gemma-3-1b-it,base,0
14979,gemma-3-1b-it,base,0
14980,gemma-3-1b-it,base,0
14981,gemma-3-1b-it,base,0
14982,gemma-3-1b-it,base,1
14983,gemma-3-1b-it,base,0
14984,gemma-3-1b-it,base,0
14985,gemma-3-1b-it,base,0
14986,gemma-3-1b-it,base,1
14987,gemma-3-1b-it,base,1
14988,gemma-3-1b-it,base,1
14989,gemma-3-1b-it,base,0
14990,gemma-3-1b-it,base,1
14991,gemma-3-1b-it,base,0
14992,gemma-3-1b-it,base,0
14993,gemma-3-1b-it,base,0
14994,gemma-3-1b-it,base,0
14995,gemma-3-1b-it,base,1
14996,gemma-3-1b-it,base,1
14997,gemma-3-1b-it,base,1
14998,gemma-3-1b-it,base,1
14999,gemma-3-1b-it,base,1
15000,gemma-3-1b-it,base,1
15001,gemma-3-1b-it,base,1
15002,gemma-3-1b-it,base,1
15003,gemma-3-1b-it,base,0
15004,gemma-3-1b-it,base,0
15005,gemma-3-1b-it,base,0
15006,gemma-3-1b-it,base,0
15007,gemma-3-1b-it,base,0
15008,gemma-3-1b-it,base,0
15009,gemma-3-1b-it,base,0
15010,gemma-3-1b-it,base,0
15011,gemma-3-1b-it,base,0
15012,gemma-3-1b-it,base,0
15013,gemma-3-1b-it,base,0
15014,gemma-3-1b-it,base,0
15015,gemma-3-1b-it,base,0
15016,gemma-3-1b-it,base,0
15017,gemma-3-1b-it,base,0
15018,gemma-3-1b-it,base,0
15019,gemma-3-1b-it,base,0
15020,gemma-3-1b-it,base,0
15021,gemma-3-1b-it,base,0
15022,gemma-3-1b-it,base,0
15023,gemma-3-1b-it,base,0
15024,gemma-3-1b-it,base,0
15025,gemma-3-1b-it,base,0
15026,gemma-3-1b-it,base,0
15027,gemma-3-1b-it,base,0
15028,gemma-3-1b-it,base,0
15029,gemma-3-1b-it,base,1
15030,gemma-3-1b-it,base,0
15031,gemma-3-1b-it,base,0
15032,gemma-3-1b-it,base,0
15033,gemma-3-1b-it,base,0
15034,gemma-3-1b-it,base,0
15035,gemma-3-1b-it,base,0
15036,gemma-3-1b-it,base,0
15037,gemma-3-1b-it,base,0
15038,gemma-3-1b-it,base,0
15039,gemma-3-1b-it,base,0
15040,gemma-3-1b-it,base,0
15041,gemma-3-1b-it,base,0
15042,gemma-3-1b-it,base,0
15043,gemma-3-1b-it,base,1
15044,gemma-3-1b-it,base,1
15045,gemma-3-1b-it,base,1
15046,gemma-3-1b-it,base,1
15047,gemma-3-1b-it,base,1
15048,gemma-3-1b-it,base,0
15049,gemma-3-1b-it,base,0
15050,gemma-3-1b-it,base,0
15051,gemma-3-1b-it,base,0
15052,gemma-3-1b-it,base,0
15053,gemma-3-1b-it,base,0
15054,gemma-3-1b-it,base,0
15055,gemma-3-1b-it,base,0
15056,gemma-3-1b-it,base,1
15057,gemma-3-1b-it,base,1
15058,gemma-3-1b-it,base,1
15059,gemma-3-1b-it,base,1
15060,gemma-3-1b-it,base,1
15061,gemma-3-1b-it,base,0
15062,gemma-3-1b-it,base,1
15063,gemma-3-1b-it,base,0
15064,gemma-3-1b-it,base,0
15065,gemma-3-1b-it,base,0
15066,gemma-3-1b-it,base,0
15067,gemma-3-1b-it,base,0
15068,gemma-3-1b-it,base,0
15069,gemma-3-1b-it,base,1
15070,gemma-3-1b-it,base,1
15071,gemma-3-1b-it,base,1
15072,gemma-3-1b-it,base,1
15073,gemma-3-1b-it,base,1
15074,gemma-3-1b-it,base,1
15075,gemma-3-1b-it,base,1
15076,gemma-3-1b-it,base,0
15077,gemma-3-1b-it,base,1
15078,gemma-3-1b-it,base,0
15079,gemma-3-1b-it,base,0
15080,gemma-3-1b-it,base,0
15081,gemma-3-1b-it,base,1
15082,gemma-3-1b-it,base,0
15083,gemma-3-1b-it,base,0
15084,gemma-3-1b-it,base,0
15085,gemma-3-1b-it,base,0
15086,gemma-3-1b-it,base,0
15087,gemma-3-1b-it,base,0
15088,gemma-3-1b-it,base,0
15089,gemma-3-1b-it,base,0
15090,gemma-3-1b-it,base,0
15091,gemma-3-1b-it,base,0
15092,gemma-3-1b-it,base,0
15093,gemma-3-1b-it,base,0
15094,gemma-3-1b-it,base,0
15095,gemma-3-1b-it,base,0
15096,gemma-3-1b-it,base,0
15097,gemma-3-1b-it,base,0
15098,gemma-3-1b-it,base,0
15099,gemma-3-1b-it,base,0
15100,gemma-3-1b-it,base,0
15101,gemma-3-1b-it,base,0
15102,gemma-3-1b-it,base,0
15103,gemma-3-1b-it,base,0
15104,gemma-3-1b-it,base,0
15105,gemma-3-1b-it,base,0
15106,gemma-3-1b-it,base,0
15107,gemma-3-1b-it,base,0
15108,gemma-3-1b-it,base,1
15109,gemma-3-1b-it,base,0
15110,gemma-3-1b-it,base,0
15111,gemma-3-1b-it,base,0
15112,gemma-3-1b-it,base,0
15113,gemma-3-1b-it,base,0
15114,gemma-3-1b-it,base,1
15115,gemma-3-1b-it,base,0
15116,gemma-3-1b-it,base,0
15117,gemma-3-1b-it,base,1
15118,gemma-3-1b-it,base,0
15119,gemma-3-1b-it,base,1
15120,gemma-3-1b-it,base,1
15121,gemma-3-1b-it,base,1
15122,gemma-3-1b-it,base,0
15123,gemma-3-1b-it,base,0
15124,gemma-3-1b-it,base,1
15125,gemma-3-1b-it,base,0
15126,gemma-3-1b-it,base,0
15127,gemma-3-1b-it,base,0
15128,gemma-3-1b-it,base,1
15129,gemma-3-1b-it,base,1
15130,gemma-3-1b-it,base,0
15131,gemma-3-1b-it,base,0
15132,gemma-3-1b-it,base,0
15133,gemma-3-1b-it,base,0
15134,gemma-3-1b-it,base,0
15135,gemma-3-1b-it,base,0
15136,gemma-3-1b-it,base,0
15137,gemma-3-1b-it,base,0
15138,gemma-3-1b-it,base,0
15139,gemma-3-1b-it,base,0
15140,gemma-3-1b-it,base,0
15141,gemma-3-1b-it,base,0
15142,gemma-3-1b-it,base,0
15143,gemma-3-1b-it,base,0
15144,gemma-3-1b-it,base,0
15145,gemma-3-1b-it,base,0
15146,gemma-3-1b-it,base,0
15147,gemma-3-1b-it,base,0
15148,gemma-3-1b-it,base,0
15149,gemma-3-1b-it,base,0
15150,gemma-3-1b-it,base,0
15151,gemma-3-1b-it,base,0
15152,gemma-3-1b-it,base,0
15153,gemma-3-1b-it,base,0
15154,gemma-3-1b-it,base,0
15155,gemma-3-1b-it,base,0
15156,gemma-3-1b-it,base,0
15157,gemma-3-1b-it,base,0
15158,gemma-3-1b-it,base,0
15159,gemma-3-1b-it,base,0
15160,gemma-3-1b-it,base,0
15161,gemma-3-1b-it,base,0
15162,gemma-3-1b-it,base,0
15163,gemma-3-1b-it,base,0
15164,gemma-3-1b-it,base,0
15165,gemma-3-1b-it,base,0
15166,gemma-3-1b-it,base,0
15167,gemma-3-1b-it,base,0
15168,gemma-3-1b-it,base,0
15169,gemma-3-1b-it,base,0
15170,gemma-3-1b-it,base,0
15171,gemma-3-1b-it,base,0
15172,gemma-3-1b-it,base,0
15173,gemma-3-1b-it,base,0
15174,gemma-3-1b-it,base,0
15175,gemma-3-1b-it,base,0
15176,gemma-3-1b-it,base,0
15177,gemma-3-1b-it,base,0
15178,gemma-3-1b-it,base,0
15179,gemma-3-1b-it,base,0
15180,gemma-3-1b-it,base,0
15181,gemma-3-1b-it,base,1
15182,gemma-3-1b-it,base,0
15183,gemma-3-1b-it,base,1
15184,gemma-3-1b-it,base,0
15185,gemma-3-1b-it,base,0
15186,gemma-3-1b-it,base,0
15187,gemma-3-1b-it,base,0
15188,gemma-3-1b-it,base,0
15189,gemma-3-1b-it,base,0
15190,gemma-3-1b-it,base,0
15191,gemma-3-1b-it,base,0
15192,gemma-3-1b-it,base,0
15193,gemma-3-1b-it,base,0
15194,gemma-3-1b-it,base,0
15195,gemma-3-1b-it,base,0
15196,gemma-3-1b-it,base,0
15197,gemma-3-1b-it,base,1
15198,gemma-3-1b-it,base,0
15199,gemma-3-1b-it,base,1
15200,gemma-3-1b-it,base,0
15201,gemma-3-1b-it,base,0
15202,gemma-3-1b-it,base,0
15203,gemma-3-1b-it,base,0
15204,gemma-3-1b-it,base,0
15205,gemma-3-1b-it,base,0
15206,gemma-3-1b-it,base,0
15207,gemma-3-1b-it,base,1
15208,gemma-3-1b-it,base,0
15209,gemma-3-1b-it,base,0
15210,gemma-3-1b-it,base,0
15211,gemma-3-1b-it,base,0
15212,gemma-3-1b-it,base,0
15213,gemma-3-1b-it,base,1
15214,gemma-3-1b-it,base,0
15215,gemma-3-1b-it,base,0
15216,gemma-3-1b-it,base,0
15217,gemma-3-1b-it,base,0
15218,gemma-3-1b-it,base,0
15219,gemma-3-1b-it,base,0
15220,gemma-3-1b-it,base,0
15221,gemma-3-1b-it,base,0
15222,gemma-3-1b-it,base,0
15223,gemma-3-1b-it,base,0
15224,gemma-3-1b-it,base,0
15225,gemma-3-1b-it,base,0
15226,gemma-3-1b-it,base,0
15227,gemma-3-1b-it,base,0
15228,gemma-3-1b-it,base,1
15229,gemma-3-1b-it,base,1
15230,gemma-3-1b-it,base,0
15231,gemma-3-1b-it,base,1
15232,gemma-3-1b-it,base,0
15233,gemma-3-1b-it,base,0
15234,gemma-3-1b-it,base,0
15235,gemma-3-1b-it,base,0
15236,qwen3-0-6b,beginner_teacher,0
15237,qwen3-0-6b,beginner_teacher,0
15238,qwen3-0-6b,beginner_teacher,0
15239,qwen3-0-6b,beginner_teacher,0
15240,qwen3-0-6b,beginner_teacher,0
15241,qwen3-0-6b,beginner_teacher,1
15242,qwen3-0-6b,beginner_teacher,1
15243,qwen3-0-6b,beginner_teacher,1
15244,qwen3-0-6b,beginner_teacher,1
15245,qwen3-0-6b,beginner_teacher,0
15246,qwen3-0-6b,beginner_teacher,0
15247,qwen3-0-6b,beginner_teacher,0
15248,qwen3-0-6b,beginner_teacher,0
15249,qwen3-0-6b,beginner_teacher,0
15250,qwen3-0-6b,beginner_teacher,0
15251,qwen3-0-6b,beginner_teacher,0
15252,qwen3-0-6b,beginner_teacher,0
15253,qwen3-0-6b,beginner_teacher,0
15254,qwen3-0-6b,beginner_teacher,1
15255,qwen3-0-6b,beginner_teacher,0
15256,qwen3-0-6b,beginner_teacher,0
15257,qwen3-0-6b,beginner_teacher,0
15258,qwen3-0-6b,beginner_teacher,0
15259,qwen3-0-6b,beginner_teacher,0
15260,qwen3-0-6b,beginner_teacher,0
15261,qwen3-0-6b,beginner_teacher,1
15262,qwen3-0-6b,beginner_teacher,0
15263,qwen3-0-6b,beginner_teacher,1
15264,qwen3-0-6b,beginner_teacher,1
15265,qwen3-0-6b,beginner_teacher,1
15266,qwen3-0-6b,beginner_teacher,0
15267,qwen3-0-6b,beginner_teacher,1
15268,qwen3-0-6b,beginner_teacher,1
15269,qwen3-0-6b,beginner_teacher,1
15270,qwen3-0-6b,beginner_teacher,1
15271,qwen3-0-6b,beginner_teacher,0
15272,qwen3-0-6b,beginner_teacher,0
15273,qwen3-0-6b,beginner_teacher,0
15274,qwen3-0-6b,beginner_teacher,0
15275,qwen3-0-6b,beginner_teacher,0
15276,qwen3-0-6b,beginner_teacher,0
15277,qwen3-0-6b,beginner_teacher,0
15278,qwen3-0-6b,beginner_teacher,0
15279,qwen3-0-6b,beginner_teacher,0
15280,qwen3-0-6b,beginner_teacher,1
15281,qwen3-0-6b,beginner_teacher,0
15282,qwen3-0-6b,beginner_teacher,0
15283,qwen3-0-6b,beginner_teacher,0
15284,qwen3-0-6b,beginner_teacher,0
15285,qwen3-0-6b,beginner_teacher,0
15286,qwen3-0-6b,beginner_teacher,0
15287,qwen3-0-6b,beginner_teacher,0
15288,qwen3-0-6b,beginner_teacher,1
15289,qwen3-0-6b,beginner_teacher,1
15290,qwen3-0-6b,beginner_teacher,1
15291,qwen3-0-6b,beginner_teacher,1
15292,qwen3-0-6b,beginner_teacher,1
15293,qwen3-0-6b,beginner_teacher,1
15294,qwen3-0-6b,beginner_teacher,1
15295,qwen3-0-6b,beginner_teacher,1
15296,qwen3-0-6b,beginner_teacher,0
15297,qwen3-0-6b,beginner_teacher,0
15298,qwen3-0-6b,beginner_teacher,0
15299,qwen3-0-6b,beginner_teacher,0
15300,qwen3-0-6b,beginner_teacher,0
15301,qwen3-0-6b,beginner_teacher,0
15302,qwen3-0-6b,beginner_teacher,0
15303,qwen3-0-6b,beginner_teacher,0
15304,qwen3-0-6b,beginner_teacher,0
15305,qwen3-0-6b,beginner_teacher,0
15306,qwen3-0-6b,beginner_teacher,0
15307,qwen3-0-6b,beginner_teacher,0
15308,qwen3-0-6b,beginner_teacher,0
15309,qwen3-0-6b,beginner_teacher,0
15310,qwen3-0-6b,beginner_teacher,0
15311,qwen3-0-6b,beginner_teacher,0
15312,qwen3-0-6b,beginner_teacher,0
15313,qwen3-0-6b,beginner_teacher,0
15314,qwen3-0-6b,beginner_teacher,0
15315,qwen3-0-6b,beginner_teacher,0
15316,qwen3-0-6b,beginner_teacher,0
15317,qwen3-0-6b,beginner_teacher,0
15318,qwen3-0-6b,beginner_teacher,0
15319,qwen3-0-6b,beginner_teacher,0
15320,qwen3-0-6b,beginner_teacher,1
15321,qwen3-0-6b,beginner_teacher,1
15322,qwen3-0-6b,beginner_teacher,1
15323,qwen3-0-6b,beginner_teacher,0
15324,qwen3-0-6b,beginner_teacher,0
15325,qwen3-0-6b,beginner_teacher,0
15326,qwen3-0-6b,beginner_teacher,0
15327,qwen3-0-6b,beginner_teacher,0
15328,qwen3-0-6b,beginner_teacher,0
15329,qwen3-0-6b,beginner_teacher,0
15330,qwen3-0-6b,beginner_teacher,0
15331,qwen3-0-6b,beginner_teacher,0
15332,qwen3-0-6b,beginner_teacher,0
15333,qwen3-0-6b,beginner_teacher,0
15334,qwen3-0-6b,beginner_teacher,0
15335,qwen3-0-6b,beginner_teacher,0
15336,qwen3-0-6b,beginner_teacher,0
15337,qwen3-0-6b,beginner_teacher,0
15338,qwen3-0-6b,beginner_teacher,0
15339,qwen3-0-6b,beginner_teacher,0
15340,qwen3-0-6b,beginner_teacher,0
15341,qwen3-0-6b,beginner_teacher,0
15342,qwen3-0-6b,beginner_teacher,0
15343,qwen3-0-6b,beginner_teacher,0
15344,qwen3-0-6b,beginner_teacher,0
15345,qwen3-0-6b,beginner_teacher,0
15346,qwen3-0-6b,beginner_teacher,0
15347,qwen3-0-6b,beginner_teacher,0
15348,qwen3-0-6b,beginner_teacher,0
15349,qwen3-0-6b,beginner_teacher,1
15350,qwen3-0-6b,beginner_teacher,1
15351,qwen3-0-6b,beginner_teacher,0
15352,qwen3-0-6b,beginner_teacher,1
15353,qwen3-0-6b,beginner_teacher,0
15354,qwen3-0-6b,beginner_teacher,0
15355,qwen3-0-6b,beginner_teacher,0
15356,qwen3-0-6b,beginner_teacher,0
15357,qwen3-0-6b,beginner_teacher,1
15358,qwen3-0-6b,beginner_teacher,1
15359,qwen3-0-6b,beginner_teacher,0
15360,qwen3-0-6b,beginner_teacher,0
15361,qwen3-0-6b,beginner_teacher,0
15362,qwen3-0-6b,beginner_teacher,1
15363,qwen3-0-6b,beginner_teacher,1
15364,qwen3-0-6b,beginner_teacher,1
15365,qwen3-0-6b,beginner_teacher,1
15366,qwen3-0-6b,beginner_teacher,1
15367,qwen3-0-6b,beginner_teacher,1
15368,qwen3-0-6b,beginner_teacher,1
15369,qwen3-0-6b,beginner_teacher,0
15370,qwen3-0-6b,beginner_teacher,1
15371,qwen3-0-6b,beginner_teacher,0
15372,qwen3-0-6b,beginner_teacher,0
15373,qwen3-0-6b,beginner_teacher,0
15374,qwen3-0-6b,beginner_teacher,0
15375,qwen3-0-6b,beginner_teacher,0
15376,qwen3-0-6b,beginner_teacher,0
15377,qwen3-0-6b,beginner_teacher,0
15378,qwen3-0-6b,beginner_teacher,1
15379,qwen3-0-6b,beginner_teacher,0
15380,qwen3-0-6b,beginner_teacher,0
15381,qwen3-0-6b,beginner_teacher,0
15382,qwen3-0-6b,beginner_teacher,0
15383,qwen3-0-6b,beginner_teacher,0
15384,qwen3-0-6b,beginner_teacher,0
15385,qwen3-0-6b,beginner_teacher,0
15386,qwen3-0-6b,beginner_teacher,0
15387,qwen3-0-6b,beginner_teacher,0
15388,qwen3-0-6b,beginner_teacher,0
15389,qwen3-0-6b,beginner_teacher,0
15390,qwen3-0-6b,beginner_teacher,0
15391,qwen3-0-6b,beginner_teacher,0
15392,qwen3-0-6b,beginner_teacher,0
15393,qwen3-0-6b,beginner_teacher,0
15394,qwen3-0-6b,beginner_teacher,0
15395,qwen3-0-6b,beginner_teacher,0
15396,qwen3-0-6b,beginner_teacher,0
15397,qwen3-0-6b,beginner_teacher,0
15398,qwen3-0-6b,beginner_teacher,0
15399,qwen3-0-6b,beginner_teacher,0
15400,qwen3-0-6b,beginner_teacher,0
15401,qwen3-0-6b,beginner_teacher,0
15402,qwen3-0-6b,beginner_teacher,0
15403,qwen3-0-6b,beginner_teacher,0
15404,qwen3-0-6b,beginner_teacher,0
15405,qwen3-0-6b,beginner_teacher,0
15406,qwen3-0-6b,beginner_teacher,0
15407,qwen3-0-6b,beginner_teacher,0
15408,qwen3-0-6b,beginner_teacher,0
15409,qwen3-0-6b,beginner_teacher,0
15410,qwen3-0-6b,beginner_teacher,0
15411,qwen3-0-6b,beginner_teacher,0
15412,qwen3-0-6b,beginner_teacher,0
15413,qwen3-0-6b,beginner_teacher,1
15414,qwen3-0-6b,beginner_teacher,0
15415,qwen3-0-6b,beginner_teacher,0
15416,qwen3-0-6b,beginner_teacher,0
15417,qwen3-0-6b,beginner_teacher,0
15418,qwen3-0-6b,beginner_teacher,0
15419,qwen3-0-6b,beginner_teacher,0
15420,qwen3-0-6b,beginner_teacher,0
15421,qwen3-0-6b,beginner_teacher,0
15422,qwen3-0-6b,beginner_teacher,0
15423,qwen3-0-6b,beginner_teacher,0
15424,qwen3-0-6b,beginner_teacher,0
15425,qwen3-0-6b,beginner_teacher,0
15426,qwen3-0-6b,beginner_teacher,0
15427,qwen3-0-6b,beginner_teacher,0
15428,qwen3-0-6b,beginner_teacher,0
15429,qwen3-0-6b,beginner_teacher,0
15430,qwen3-0-6b,beginner_teacher,0
15431,qwen3-0-6b,beginner_teacher,0
15432,qwen3-0-6b,beginner_teacher,0
15433,qwen3-0-6b,beginner_teacher,0
15434,qwen3-0-6b,beginner_teacher,0
15435,qwen3-0-6b,beginner_teacher,0
15436,qwen3-0-6b,beginner_teacher,0
15437,qwen3-0-6b,beginner_teacher,0
15438,qwen3-0-6b,beginner_teacher,0
15439,qwen3-0-6b,beginner_teacher,0
15440,qwen3-0-6b,beginner_teacher,0
15441,qwen3-0-6b,beginner_teacher,0
15442,qwen3-0-6b,beginner_teacher,0
15443,qwen3-0-6b,beginner_teacher,0
15444,qwen3-0-6b,beginner_teacher,0
15445,qwen3-0-6b,beginner_teacher,0
15446,qwen3-0-6b,beginner_teacher,0
15447,qwen3-0-6b,beginner_teacher,0
15448,qwen3-0-6b,beginner_teacher,0
15449,qwen3-0-6b,beginner_teacher,0
15450,qwen3-0-6b,beginner_teacher,0
15451,qwen3-0-6b,beginner_teacher,0
15452,qwen3-0-6b,beginner_teacher,0
15453,qwen3-0-6b,beginner_teacher,0
15454,qwen3-0-6b,beginner_teacher,0
15455,qwen3-0-6b,beginner_teacher,0
15456,qwen3-0-6b,beginner_teacher,0
15457,qwen3-0-6b,beginner_teacher,0
15458,qwen3-0-6b,beginner_teacher,0
15459,qwen3-0-6b,beginner_teacher,0
15460,qwen3-0-6b,beginner_teacher,0
15461,qwen3-0-6b,beginner_teacher,0
15462,qwen3-0-6b,beginner_teacher,0
15463,qwen3-0-6b,beginner_teacher,0
15464,qwen3-0-6b,beginner_teacher,0
15465,qwen3-0-6b,beginner_teacher,0
15466,qwen3-0-6b,beginner_teacher,0
15467,qwen3-0-6b,beginner_teacher,0
15468,qwen3-0-6b,beginner_teacher,0
15469,qwen3-0-6b,beginner_teacher,0
15470,qwen3-0-6b,beginner_teacher,1
15471,qwen3-0-6b,beginner_teacher,0
15472,qwen3-0-6b,beginner_teacher,0
15473,qwen3-0-6b,beginner_teacher,1
15474,qwen3-0-6b,beginner_teacher,0
15475,qwen3-0-6b,beginner_teacher,0
15476,qwen3-0-6b,beginner_teacher,0
15477,qwen3-0-6b,beginner_teacher,0
15478,qwen3-0-6b,beginner_teacher,0
15479,qwen3-0-6b,beginner_teacher,0
15480,qwen3-0-6b,beginner_teacher,0
15481,qwen3-0-6b,beginner_teacher,0
15482,qwen3-0-6b,beginner_teacher,0
15483,qwen3-0-6b,beginner_teacher,0
15484,qwen3-0-6b,beginner_teacher,0
15485,qwen3-0-6b,beginner_teacher,0
15486,qwen3-0-6b,beginner_teacher,0
15487,qwen3-0-6b,beginner_teacher,0
15488,qwen3-0-6b,beginner_teacher,0
15489,qwen3-0-6b,beginner_teacher,0
15490,qwen3-0-6b,beginner_teacher,0
15491,qwen3-0-6b,beginner_teacher,0
15492,qwen3-0-6b,beginner_teacher,0
15493,qwen3-0-6b,beginner_teacher,0
15494,qwen3-0-6b,beginner_teacher,0
15495,qwen3-0-6b,beginner_teacher,0
15496,qwen3-0-6b,beginner_teacher,0
15497,qwen3-0-6b,beginner_teacher,0
15498,qwen3-0-6b,beginner_teacher,0
15499,qwen3-0-6b,beginner_teacher,0
15500,qwen3-0-6b,beginner_teacher,1
15501,qwen3-0-6b,beginner_teacher,0
15502,qwen3-0-6b,beginner_teacher,0
15503,qwen3-0-6b,beginner_teacher,0
15504,qwen3-0-6b,beginner_teacher,0
15505,qwen3-0-6b,beginner_teacher,0
15506,qwen3-0-6b,beginner_teacher,0
15507,qwen3-0-6b,beginner_teacher,0
15508,qwen3-0-6b,beginner_teacher,0
15509,qwen3-0-6b,beginner_teacher,0
15510,qwen3-0-6b,beginner_teacher,0
15511,qwen3-0-6b,beginner_teacher,0
15512,qwen3-0-6b,beginner_teacher,0
15513,qwen3-0-6b,beginner_teacher,0
15514,qwen3-0-6b,beginner_teacher,0
15515,qwen3-0-6b,beginner_teacher,0
15516,qwen3-0-6b,beginner_teacher,0
15517,qwen3-0-6b,beginner_teacher,0
15518,qwen3-0-6b,beginner_teacher,0
15519,qwen3-0-6b,beginner_teacher,0
15520,qwen3-0-6b,beginner_teacher,0
15521,qwen3-0-6b,beginner_teacher,1
15522,qwen3-0-6b,beginner_teacher,1
15523,qwen3-0-6b,beginner_teacher,0
15524,qwen3-0-6b,beginner_teacher,1
15525,qwen3-0-6b,beginner_teacher,0
15526,qwen3-0-6b,beginner_teacher,0
15527,qwen3-0-6b,beginner_teacher,0
15528,qwen3-0-6b,beginner_teacher,0
15529,gpt-4-1-nano,static_medium,0
15530,gpt-4-1-nano,static_medium,0
15531,gpt-4-1-nano,static_medium,0
15532,gpt-4-1-nano,static_medium,0
15533,gpt-4-1-nano,static_medium,0
15534,gpt-4-1-nano,static_medium,1
15535,gpt-4-1-nano,static_medium,1
15536,gpt-4-1-nano,static_medium,1
15537,gpt-4-1-nano,static_medium,1
15538,gpt-4-1-nano,static_medium,1
15539,gpt-4-1-nano,static_medium,0
15540,gpt-4-1-nano,static_medium,0
15541,gpt-4-1-nano,static_medium,0
15542,gpt-4-1-nano,static_medium,0
15543,gpt-4-1-nano,static_medium,0
15544,gpt-4-1-nano,static_medium,0
15545,gpt-4-1-nano,static_medium,0
15546,gpt-4-1-nano,static_medium,0
15547,gpt-4-1-nano,static_medium,1
15548,gpt-4-1-nano,static_medium,0
15549,gpt-4-1-nano,static_medium,1
15550,gpt-4-1-nano,static_medium,1
15551,gpt-4-1-nano,static_medium,0
15552,gpt-4-1-nano,static_medium,0
15553,gpt-4-1-nano,static_medium,0
15554,gpt-4-1-nano,static_medium,1
15555,gpt-4-1-nano,static_medium,1
15556,gpt-4-1-nano,static_medium,1
15557,gpt-4-1-nano,static_medium,1
15558,gpt-4-1-nano,static_medium,0
15559,gpt-4-1-nano,static_medium,0
15560,gpt-4-1-nano,static_medium,0
15561,gpt-4-1-nano,static_medium,1
15562,gpt-4-1-nano,static_medium,1
15563,gpt-4-1-nano,static_medium,1
15564,gpt-4-1-nano,static_medium,1
15565,gpt-4-1-nano,static_medium,0
15566,gpt-4-1-nano,static_medium,0
15567,gpt-4-1-nano,static_medium,0
15568,gpt-4-1-nano,static_medium,0
15569,gpt-4-1-nano,static_medium,0
15570,gpt-4-1-nano,static_medium,1
15571,gpt-4-1-nano,static_medium,1
15572,gpt-4-1-nano,static_medium,0
15573,gpt-4-1-nano,static_medium,1
15574,gpt-4-1-nano,static_medium,1
15575,gpt-4-1-nano,static_medium,0
15576,gpt-4-1-nano,static_medium,1
15577,gpt-4-1-nano,static_medium,0
15578,gpt-4-1-nano,static_medium,0
15579,gpt-4-1-nano,static_medium,0
15580,gpt-4-1-nano,static_medium,1
15581,gpt-4-1-nano,static_medium,1
15582,gpt-4-1-nano,static_medium,1
15583,gpt-4-1-nano,static_medium,1
15584,gpt-4-1-nano,static_medium,0
15585,gpt-4-1-nano,static_medium,1
15586,gpt-4-1-nano,static_medium,0
15587,gpt-4-1-nano,static_medium,0
15588,gpt-4-1-nano,static_medium,1
15589,gpt-4-1-nano,static_medium,0
15590,gpt-4-1-nano,static_medium,0
15591,gpt-4-1-nano,static_medium,0
15592,gpt-4-1-nano,static_medium,0
15593,gpt-4-1-nano,static_medium,0
15594,gpt-4-1-nano,static_medium,1
